ip,start_time,req_count,auth_fail_count,rapid_req_count,large_payload_count,xss_hits,sqli_hits,get_requests,avg_response_time,label
::ffff:127.0.0.1,2026-01-01 08:09:40.038000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.044000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.051000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.056000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.062000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.068000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.081000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.087000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.094000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.099000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.105000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.110000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.116000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.121000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.128000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.133000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.139000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.144000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.150000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.154000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.160000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.165000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.171000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.175000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.181000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.186000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.192000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.198000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.206000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.210000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.215000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.219000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.224000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.228000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.232000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.236000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.242000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.247000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.253000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.258000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.264000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.269000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.276000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.281000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.290000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.296000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.304000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.310000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.317000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.323000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.330000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.336000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.343000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.347000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.352000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.358000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.363000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.368000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.374000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.377000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.383000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.388000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.395000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.398000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.402000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.406000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.411000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.415000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.421000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.425000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.431000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.436000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.441000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.446000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.452000+00:00,20,0,20,0,0,20,20,0.5,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.458000+00:00,20,0,20,0,0,20,20,0.6,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.466000+00:00,20,0,20,0,0,20,20,0.5,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.474000+00:00,20,0,20,0,0,20,20,0.5,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.484000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.493000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.504000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.514000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.521000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.525000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.530000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.535000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.543000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.547000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.551000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.554000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.558000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.561000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.566000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.569000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.574000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.577000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.581000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.585000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.589000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.592000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.597000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.601000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.605000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.608000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.613000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.617000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.621000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.624000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.629000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.633000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.640000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.644000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.648000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.651000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.655000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.659000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.663000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.666000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.671000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.674000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.679000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.684000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.690000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.696000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.702000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.708000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.715000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.720000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.727000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.733000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.742000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.750000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.759000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.766000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.775000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.783000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.791000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.799000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.806000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.813000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.820000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.826000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.833000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.840000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.847000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.852000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.866000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.870000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.875000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.879000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.883000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.887000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.891000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.895000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.902000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.907000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.915000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.920000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.927000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.934000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.941000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.946000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.951000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.954000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.959000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.962000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.966000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.969000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.973000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.976000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.982000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.988000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.992000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:40.999000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.006000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.011000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.016000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.020000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.025000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.029000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.033000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.038000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.043000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.048000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.053000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.056000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.060000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.064000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.069000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.073000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.078000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.082000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.087000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.090000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.095000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.098000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.103000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.107000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.112000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.116000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.121000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.125000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.130000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.134000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.139000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.143000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.148000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.152000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.157000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.161000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.167000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.172000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.178000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.183000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.189000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.194000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.201000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.207000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.214000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.220000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.226000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.232000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.238000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.243000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.250000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.256000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.264000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.270000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.276000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.281000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.294000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.298000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.303000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.307000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.313000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.318000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.323000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.328000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.333000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.338000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.344000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.348000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.354000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.359000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.366000+00:00,20,0,20,0,0,20,20,0.5,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.372000+00:00,20,0,20,0,0,20,20,0.5,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.379000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.384000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.391000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.396000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.404000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.409000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.416000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.421000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.428000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.434000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.440000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-01 08:09:41.444000+00:00,20,0,20,0,0,20,20,0.45,recon
